CMDLINE /usr/bin/python3 test.py
MEM 62.148438 1627511929.1920
MEM 62.148438 1627511929.2923
MEM 62.148438 1627511929.3927
MEM 62.148438 1627511929.4930
MEM 62.148438 1627511929.5934
MEM 62.148438 1627511929.6938
MEM 62.148438 1627511929.7941
MEM 62.148438 1627511929.8945
MEM 62.148438 1627511929.9948
MEM 62.148438 1627511930.0952
MEM 62.148438 1627511930.1955
MEM 62.148438 1627511930.2959
MEM 62.148438 1627511930.3963
MEM 62.148438 1627511930.4966
MEM 62.148438 1627511930.5970
MEM 62.148438 1627511930.6974
MEM 62.148438 1627511930.7977
MEM 62.148438 1627511930.8981
MEM 62.148438 1627511930.9985
MEM 62.148438 1627511931.0988
MEM 62.148438 1627511931.1991
MEM 62.148438 1627511931.2995
MEM 62.148438 1627511931.3999
MEM 62.148438 1627511931.5002
MEM 62.148438 1627511931.6007
MEM 62.148438 1627511931.7010
MEM 62.148438 1627511931.8014
MEM 62.148438 1627511931.9018
MEM 62.148438 1627511932.0021
MEM 62.148438 1627511932.1025
MEM 62.148438 1627511932.2028
MEM 62.148438 1627511932.3031
MEM 62.148438 1627511932.4035
MEM 62.148438 1627511932.5038
MEM 62.148438 1627511932.6041
MEM 62.148438 1627511932.7045
MEM 62.148438 1627511932.8049
MEM 62.148438 1627511932.9052
MEM 62.148438 1627511933.0056
MEM 62.148438 1627511933.1059
MEM 62.148438 1627511933.2063
MEM 62.148438 1627511933.3066
MEM 62.148438 1627511933.4070
MEM 62.148438 1627511933.5074
MEM 62.148438 1627511933.6077
MEM 62.148438 1627511933.7081
MEM 62.148438 1627511933.8084
MEM 62.148438 1627511933.9089
MEM 62.148438 1627511934.0093
MEM 62.148438 1627511934.1097
MEM 62.148438 1627511934.2100
MEM 62.148438 1627511934.3104
MEM 62.148438 1627511934.4107
MEM 62.148438 1627511934.5111
MEM 62.148438 1627511934.6115
MEM 62.148438 1627511934.7118
MEM 62.148438 1627511934.8122
MEM 62.148438 1627511934.9125
MEM 63.953125 1627511935.0129
MEM 63.953125 1627511935.1133
MEM 63.953125 1627511935.2136
MEM 63.953125 1627511935.3139
MEM 63.953125 1627511935.4143
MEM 63.953125 1627511935.5146
MEM 63.953125 1627511935.6150
MEM 63.953125 1627511935.7154
MEM 63.953125 1627511935.8158
MEM 63.953125 1627511935.9161
MEM 63.953125 1627511936.0165
MEM 63.953125 1627511936.1169
MEM 63.953125 1627511936.2172
MEM 63.953125 1627511936.3176
MEM 63.953125 1627511936.4180
MEM 63.953125 1627511936.5183
MEM 63.953125 1627511936.6187
MEM 63.953125 1627511936.7190
MEM 63.953125 1627511936.8193
MEM 63.953125 1627511936.9197
MEM 63.953125 1627511937.0200
MEM 63.953125 1627511937.1203
MEM 63.953125 1627511937.2207
MEM 63.953125 1627511937.3210
MEM 63.953125 1627511937.4213
MEM 63.953125 1627511937.5217
MEM 63.953125 1627511937.6220
MEM 63.953125 1627511937.7224
MEM 63.953125 1627511937.8227
MEM 63.953125 1627511937.9231
MEM 63.656250 1627511938.0234
MEM 63.656250 1627511938.1237
MEM 63.656250 1627511938.2240
MEM 63.656250 1627511938.3244
MEM 63.656250 1627511938.4247
MEM 63.656250 1627511938.5250
MEM 63.656250 1627511938.6254
MEM 63.656250 1627511938.7257
MEM 63.656250 1627511938.8261
MEM 63.656250 1627511938.9264
MEM 63.656250 1627511939.0269
MEM 63.656250 1627511939.1273
MEM 63.656250 1627511939.2276
MEM 63.656250 1627511939.3279
MEM 63.656250 1627511939.4283
MEM 63.656250 1627511939.5286
MEM 63.656250 1627511939.6289
MEM 63.656250 1627511939.7293
MEM 63.656250 1627511939.8296
MEM 63.656250 1627511939.9300
MEM 63.656250 1627511940.0303
MEM 63.656250 1627511940.1307
MEM 63.656250 1627511940.2310
MEM 63.656250 1627511940.3314
MEM 63.656250 1627511940.4317
MEM 63.656250 1627511940.5320
MEM 63.656250 1627511940.6324
MEM 63.656250 1627511940.7327
MEM 63.656250 1627511940.8330
MEM 63.656250 1627511940.9334
MEM 63.656250 1627511941.0337
MEM 63.656250 1627511941.1341
MEM 63.656250 1627511941.2346
MEM 63.656250 1627511941.3350
MEM 63.656250 1627511941.4353
MEM 63.656250 1627511941.5357
MEM 63.656250 1627511941.6361
MEM 63.656250 1627511941.7364
MEM 63.656250 1627511941.8368
MEM 63.656250 1627511941.9372
MEM 63.656250 1627511942.0375
MEM 63.656250 1627511942.1379
MEM 63.656250 1627511942.2383
MEM 63.656250 1627511942.3387
MEM 63.656250 1627511942.4390
MEM 63.656250 1627511942.5394
MEM 63.656250 1627511942.6398
MEM 63.656250 1627511942.7401
MEM 63.656250 1627511942.8405
MEM 63.656250 1627511942.9408
MEM 63.656250 1627511943.0412
MEM 63.656250 1627511943.1415
MEM 63.656250 1627511943.2419
MEM 63.656250 1627511943.3423
MEM 63.656250 1627511943.4426
MEM 63.656250 1627511943.5430
MEM 63.656250 1627511943.6433
MEM 63.656250 1627511943.7437
MEM 63.656250 1627511943.8441
MEM 63.656250 1627511943.9444
MEM 63.656250 1627511944.0448
MEM 63.656250 1627511944.1454
MEM 63.656250 1627511944.2457
MEM 63.656250 1627511944.3461
MEM 63.656250 1627511944.4465
MEM 63.656250 1627511944.5469
MEM 63.656250 1627511944.6472
MEM 63.656250 1627511944.7476
MEM 63.656250 1627511944.8480
MEM 63.656250 1627511944.9484
MEM 63.656250 1627511945.0487
MEM 63.656250 1627511945.1491
MEM 63.656250 1627511945.2495
MEM 63.656250 1627511945.3499
MEM 63.656250 1627511945.4502
MEM 63.656250 1627511945.5506
MEM 63.656250 1627511945.6511
MEM 63.656250 1627511945.7515
MEM 63.656250 1627511945.8518
MEM 63.656250 1627511945.9522
MEM 63.656250 1627511946.0526
MEM 63.656250 1627511946.1529
MEM 63.656250 1627511946.2533
MEM 63.656250 1627511946.3537
MEM 63.656250 1627511946.4541
MEM 63.656250 1627511946.5544
MEM 63.656250 1627511946.6548
MEM 63.656250 1627511946.7551
MEM 63.656250 1627511946.8555
MEM 63.656250 1627511946.9559
MEM 63.656250 1627511947.0563
MEM 63.656250 1627511947.1567
MEM 63.656250 1627511947.2571
MEM 63.656250 1627511947.3574
MEM 63.656250 1627511947.4578
MEM 63.656250 1627511947.5582
MEM 63.656250 1627511947.6585
MEM 63.656250 1627511947.7589
MEM 63.656250 1627511947.8593
MEM 63.656250 1627511947.9597
MEM 63.656250 1627511948.0600
MEM 63.656250 1627511948.1604
MEM 63.656250 1627511948.2607
MEM 63.656250 1627511948.3611
MEM 63.656250 1627511948.4615
MEM 63.656250 1627511948.5618
MEM 63.656250 1627511948.6622
MEM 63.656250 1627511948.7626
MEM 63.656250 1627511948.8630
MEM 63.656250 1627511948.9634
MEM 63.656250 1627511949.0637
MEM 63.656250 1627511949.1641
MEM 63.656250 1627511949.2646
MEM 63.656250 1627511949.3649
MEM 63.656250 1627511949.4653
MEM 63.656250 1627511949.5657
MEM 63.656250 1627511949.6660
MEM 63.656250 1627511949.7664
MEM 63.656250 1627511949.8668
MEM 63.656250 1627511949.9671
MEM 63.656250 1627511950.0676
MEM 63.656250 1627511950.1679
MEM 63.656250 1627511950.2683
MEM 63.656250 1627511950.3687
MEM 63.656250 1627511950.4690
MEM 63.656250 1627511950.5694
MEM 63.656250 1627511950.6698
MEM 63.656250 1627511950.7702
MEM 63.656250 1627511950.8705
MEM 63.656250 1627511950.9709
MEM 63.656250 1627511951.0713
MEM 63.656250 1627511951.1717
MEM 63.656250 1627511951.2720
MEM 63.656250 1627511951.3725
MEM 63.656250 1627511951.4730
MEM 63.656250 1627511951.5733
MEM 63.656250 1627511951.6737
MEM 63.656250 1627511951.7741
MEM 63.656250 1627511951.8744
MEM 63.656250 1627511951.9748
MEM 63.656250 1627511952.0751
MEM 63.656250 1627511952.1755
MEM 63.656250 1627511952.2758
MEM 63.656250 1627511952.3761
MEM 63.656250 1627511952.4765
MEM 63.656250 1627511952.5768
MEM 63.656250 1627511952.6772
MEM 63.656250 1627511952.7775
MEM 63.656250 1627511952.8779
MEM 63.656250 1627511952.9782
MEM 63.656250 1627511953.0786
MEM 63.656250 1627511953.1789
MEM 63.656250 1627511953.2793
MEM 63.656250 1627511953.3796
MEM 63.656250 1627511953.4800
MEM 63.656250 1627511953.5803
MEM 63.656250 1627511953.6806
MEM 63.656250 1627511953.7810
MEM 63.656250 1627511953.8813
MEM 63.656250 1627511953.9817
MEM 63.656250 1627511954.0820
MEM 63.656250 1627511954.1824
MEM 63.656250 1627511954.2827
MEM 63.656250 1627511954.3833
MEM 63.656250 1627511954.4836
MEM 63.656250 1627511954.5840
MEM 63.656250 1627511954.6843
MEM 63.656250 1627511954.7847
MEM 63.656250 1627511954.8850
MEM 63.656250 1627511954.9854
MEM 63.656250 1627511955.0857
MEM 63.656250 1627511955.1861
MEM 63.656250 1627511955.2864
MEM 63.656250 1627511955.3868
MEM 63.656250 1627511955.4871
MEM 63.656250 1627511955.5874
MEM 63.656250 1627511955.6878
MEM 63.656250 1627511955.7881
MEM 63.656250 1627511955.8885
MEM 63.656250 1627511955.9888
MEM 63.656250 1627511956.0892
MEM 63.656250 1627511956.1895
MEM 63.656250 1627511956.2899
MEM 63.656250 1627511956.3903
MEM 63.656250 1627511956.4906
MEM 63.656250 1627511956.5910
MEM 64.941406 1627511956.6913
MEM 64.941406 1627511956.7917
MEM 64.941406 1627511956.8920
MEM 64.941406 1627511956.9925
MEM 64.941406 1627511957.0928
MEM 64.941406 1627511957.1932
MEM 64.941406 1627511957.2935
MEM 64.941406 1627511957.3939
MEM 64.941406 1627511957.4942
MEM 64.941406 1627511957.5946
MEM 64.941406 1627511957.6950
MEM 64.941406 1627511957.7953
MEM 64.941406 1627511957.8957
MEM 64.941406 1627511957.9961
MEM 64.941406 1627511958.0964
MEM 64.941406 1627511958.1968
MEM 64.941406 1627511958.2971
MEM 64.941406 1627511958.3975
MEM 64.941406 1627511958.4978
MEM 64.941406 1627511958.5982
MEM 64.941406 1627511958.6986
MEM 64.941406 1627511958.7989
MEM 64.941406 1627511958.8993
MEM 64.941406 1627511958.9996
MEM 64.941406 1627511959.1000
MEM 64.941406 1627511959.2003
MEM 64.941406 1627511959.3007
MEM 64.941406 1627511959.4010
MEM 64.941406 1627511959.5015
MEM 64.941406 1627511959.6019
MEM 64.941406 1627511959.7022
MEM 64.941406 1627511959.8025
MEM 64.941406 1627511959.9029
MEM 64.941406 1627511960.0032
MEM 64.941406 1627511960.1036
MEM 64.941406 1627511960.2039
MEM 64.941406 1627511960.3043
MEM 64.941406 1627511960.4047
MEM 64.941406 1627511960.5050
MEM 64.941406 1627511960.6054
MEM 64.941406 1627511960.7058
MEM 64.941406 1627511960.8061
MEM 64.941406 1627511960.9065
MEM 64.941406 1627511961.0068
MEM 64.941406 1627511961.1072
MEM 64.941406 1627511961.2076
MEM 64.941406 1627511961.3079
MEM 64.941406 1627511961.4083
MEM 64.941406 1627511961.5086
MEM 64.941406 1627511961.6089
MEM 64.941406 1627511961.7093
MEM 64.941406 1627511961.8096
MEM 64.941406 1627511961.9100
MEM 64.941406 1627511962.0104
MEM 64.941406 1627511962.1108
MEM 64.941406 1627511962.2111
MEM 64.941406 1627511962.3115
MEM 64.941406 1627511962.4119
MEM 64.941406 1627511962.5122
MEM 64.941406 1627511962.6126
MEM 64.941406 1627511962.7130
MEM 64.941406 1627511962.8134
MEM 64.941406 1627511962.9137
MEM 64.941406 1627511963.0141
MEM 64.941406 1627511963.1145
MEM 64.941406 1627511963.2149
MEM 64.941406 1627511963.3153
MEM 64.941406 1627511963.4157
MEM 64.941406 1627511963.5160
MEM 64.941406 1627511963.6164
MEM 64.941406 1627511963.7168
MEM 64.941406 1627511963.8171
MEM 64.941406 1627511963.9175
MEM 64.941406 1627511964.0179
MEM 64.941406 1627511964.1183
MEM 64.941406 1627511964.2187
MEM 64.941406 1627511964.3191
MEM 64.941406 1627511964.4194
MEM 64.941406 1627511964.5198
MEM 64.941406 1627511964.6203
MEM 64.941406 1627511964.7207
MEM 64.941406 1627511964.8211
MEM 64.941406 1627511964.9216
MEM 64.941406 1627511965.0222
MEM 64.941406 1627511965.1231
MEM 64.941406 1627511965.2235
MEM 64.941406 1627511965.3239
MEM 64.941406 1627511965.4243
MEM 64.941406 1627511965.5246
MEM 64.941406 1627511965.6250
MEM 64.941406 1627511965.7254
MEM 64.941406 1627511965.8257
MEM 64.941406 1627511965.9261
MEM 64.941406 1627511966.0265
MEM 64.941406 1627511966.1270
MEM 64.941406 1627511966.2274
MEM 64.941406 1627511966.3278
MEM 64.941406 1627511966.4282
MEM 64.941406 1627511966.5288
MEM 64.941406 1627511966.6292
MEM 64.941406 1627511966.7296
MEM 64.941406 1627511966.8300
MEM 64.941406 1627511966.9304
MEM 64.941406 1627511967.0309
MEM 64.941406 1627511967.1313
MEM 64.941406 1627511967.2317
MEM 64.941406 1627511967.3321
MEM 64.941406 1627511967.4325
MEM 64.941406 1627511967.5329
MEM 64.941406 1627511967.6333
MEM 64.941406 1627511967.7337
MEM 64.941406 1627511967.8341
MEM 64.941406 1627511967.9345
MEM 64.941406 1627511968.0349
MEM 64.941406 1627511968.1353
MEM 64.941406 1627511968.2357
MEM 64.941406 1627511968.3361
MEM 64.941406 1627511968.4365
MEM 64.941406 1627511968.5369
MEM 64.941406 1627511968.6373
MEM 64.941406 1627511968.7377
MEM 64.941406 1627511968.8381
MEM 64.941406 1627511968.9385
MEM 64.941406 1627511969.0389
MEM 64.941406 1627511969.1393
MEM 64.941406 1627511969.2397
MEM 64.941406 1627511969.3401
MEM 64.941406 1627511969.4405
MEM 64.941406 1627511969.5409
MEM 64.941406 1627511969.6413
MEM 64.941406 1627511969.7420
MEM 64.941406 1627511969.8424
MEM 64.941406 1627511969.9428
MEM 64.941406 1627511970.0432
MEM 64.941406 1627511970.1436
MEM 64.941406 1627511970.2440
MEM 64.941406 1627511970.3444
MEM 64.941406 1627511970.4448
MEM 64.941406 1627511970.5452
MEM 64.941406 1627511970.6456
MEM 64.941406 1627511970.7460
MEM 64.941406 1627511970.8464
MEM 64.941406 1627511970.9468
MEM 64.941406 1627511971.0472
MEM 64.941406 1627511971.1476
MEM 64.941406 1627511971.2480
MEM 64.941406 1627511971.3484
MEM 64.941406 1627511971.4488
MEM 64.941406 1627511971.5492
MEM 64.941406 1627511971.6496
MEM 64.941406 1627511971.7499
MEM 64.941406 1627511971.8503
MEM 64.941406 1627511971.9507
MEM 64.941406 1627511972.0511
MEM 64.941406 1627511972.1515
MEM 64.941406 1627511972.2519
MEM 64.941406 1627511972.3522
MEM 64.941406 1627511972.4526
MEM 64.941406 1627511972.5529
MEM 64.941406 1627511972.6533
MEM 64.941406 1627511972.7536
MEM 64.941406 1627511972.8540
MEM 64.941406 1627511972.9543
MEM 64.941406 1627511973.0547
MEM 64.941406 1627511973.1550
MEM 64.941406 1627511973.2554
MEM 64.941406 1627511973.3557
MEM 64.941406 1627511973.4560
MEM 64.941406 1627511973.5564
MEM 64.941406 1627511973.6567
MEM 64.941406 1627511973.7571
MEM 64.941406 1627511973.8574
MEM 64.941406 1627511973.9578
MEM 64.941406 1627511974.0581
MEM 72.609375 1627511974.1585
MEM 72.609375 1627511974.2589
MEM 72.609375 1627511974.3592
MEM 72.609375 1627511974.4595
MEM 72.609375 1627511974.5599
MEM 72.609375 1627511974.6601
MEM 72.609375 1627511974.7605
MEM 72.609375 1627511974.8610
MEM 72.609375 1627511974.9614
MEM 72.609375 1627511975.0618
MEM 72.609375 1627511975.1621
MEM 72.609375 1627511975.2625
MEM 72.609375 1627511975.3629
MEM 72.609375 1627511975.4633
MEM 72.609375 1627511975.5636
MEM 72.609375 1627511975.6640
MEM 72.609375 1627511975.7644
MEM 72.609375 1627511975.8647
MEM 72.609375 1627511975.9651
MEM 72.609375 1627511976.0655
MEM 72.609375 1627511976.1659
MEM 72.609375 1627511976.2662
MEM 72.609375 1627511976.3666
MEM 72.609375 1627511976.4670
MEM 72.609375 1627511976.5674
MEM 72.609375 1627511976.6677
MEM 72.609375 1627511976.7681
MEM 72.609375 1627511976.8685
MEM 72.609375 1627511976.9688
MEM 72.609375 1627511977.0692
MEM 72.609375 1627511977.1696
MEM 72.609375 1627511977.2699
MEM 72.609375 1627511977.3703
MEM 72.609375 1627511977.4707
MEM 72.609375 1627511977.5710
MEM 72.609375 1627511977.6714
MEM 72.609375 1627511977.7718
MEM 72.609375 1627511977.8721
MEM 72.609375 1627511977.9725
MEM 72.609375 1627511978.0729
MEM 72.609375 1627511978.1732
MEM 72.609375 1627511978.2736
MEM 72.609375 1627511978.3740
MEM 72.609375 1627511978.4743
MEM 72.609375 1627511978.5747
MEM 72.609375 1627511978.6751
MEM 72.609375 1627511978.7755
MEM 72.609375 1627511978.8759
MEM 72.609375 1627511978.9763
MEM 72.609375 1627511979.0767
MEM 72.609375 1627511979.1771
MEM 72.609375 1627511979.2775
MEM 72.609375 1627511979.3779
MEM 72.609375 1627511979.4782
MEM 72.609375 1627511979.5786
MEM 72.609375 1627511979.6790
MEM 72.609375 1627511979.7794
MEM 72.609375 1627511979.8798
MEM 72.609375 1627511979.9804
MEM 72.609375 1627511980.0807
MEM 72.609375 1627511980.1811
MEM 72.609375 1627511980.2815
MEM 72.609375 1627511980.3819
MEM 72.609375 1627511980.4823
MEM 72.609375 1627511980.5827
MEM 72.609375 1627511980.6831
MEM 72.609375 1627511980.7835
MEM 72.609375 1627511980.8839
MEM 72.609375 1627511980.9843
MEM 72.609375 1627511981.0847
MEM 72.609375 1627511981.1851
MEM 72.609375 1627511981.2855
MEM 72.609375 1627511981.3859
MEM 72.609375 1627511981.4863
MEM 72.609375 1627511981.5867
MEM 72.609375 1627511981.6871
MEM 72.609375 1627511981.7875
MEM 72.609375 1627511981.8879
MEM 72.609375 1627511981.9882
MEM 72.609375 1627511982.0886
MEM 72.609375 1627511982.1890
MEM 72.609375 1627511982.2894
MEM 72.609375 1627511982.3898
MEM 72.609375 1627511982.4901
MEM 72.609375 1627511982.5904
MEM 72.609375 1627511982.6907
MEM 72.609375 1627511982.7910
MEM 72.609375 1627511982.8913
MEM 72.609375 1627511982.9916
MEM 72.609375 1627511983.0919
MEM 72.609375 1627511983.1922
MEM 72.609375 1627511983.2926
MEM 72.609375 1627511983.3929
MEM 72.609375 1627511983.4932
MEM 72.609375 1627511983.5935
MEM 72.609375 1627511983.6939
MEM 72.609375 1627511983.7942
MEM 72.609375 1627511983.8945
MEM 72.609375 1627511983.9948
MEM 72.609375 1627511984.0952
MEM 72.609375 1627511984.1955
MEM 72.609375 1627511984.2958
MEM 72.609375 1627511984.3962
MEM 72.609375 1627511984.4965
MEM 72.609375 1627511984.5968
MEM 72.609375 1627511984.6972
MEM 72.609375 1627511984.7976
MEM 72.609375 1627511984.8979
MEM 72.609375 1627511984.9983
MEM 72.609375 1627511985.0989
MEM 72.609375 1627511985.1993
MEM 72.609375 1627511985.2997
MEM 72.609375 1627511985.4000
MEM 72.609375 1627511985.5004
MEM 72.609375 1627511985.6008
MEM 72.609375 1627511985.7012
MEM 72.609375 1627511985.8016
MEM 72.609375 1627511985.9020
MEM 72.609375 1627511986.0023
MEM 72.609375 1627511986.1027
MEM 72.609375 1627511986.2031
MEM 72.609375 1627511986.3035
MEM 72.609375 1627511986.4039
MEM 72.609375 1627511986.5043
MEM 72.609375 1627511986.6046
MEM 72.609375 1627511986.7050
MEM 72.609375 1627511986.8054
MEM 72.609375 1627511986.9057
MEM 72.609375 1627511987.0061
MEM 72.609375 1627511987.1065
MEM 72.609375 1627511987.2069
MEM 72.609375 1627511987.3072
MEM 72.609375 1627511987.4076
MEM 72.609375 1627511987.5080
MEM 72.609375 1627511987.6084
MEM 72.609375 1627511987.7087
MEM 72.609375 1627511987.8091
MEM 72.609375 1627511987.9095
MEM 72.609375 1627511988.0098
MEM 72.609375 1627511988.1102
MEM 72.609375 1627511988.2106
MEM 72.609375 1627511988.3110
MEM 72.609375 1627511988.4114
MEM 72.609375 1627511988.5117
MEM 72.609375 1627511988.6121
MEM 72.609375 1627511988.7125
MEM 72.609375 1627511988.8129
MEM 72.609375 1627511988.9132
MEM 72.609375 1627511989.0136
MEM 72.609375 1627511989.1140
MEM 72.609375 1627511989.2144
MEM 72.609375 1627511989.3148
MEM 72.609375 1627511989.4151
MEM 72.609375 1627511989.5155
MEM 72.609375 1627511989.6159
MEM 72.609375 1627511989.7162
MEM 72.609375 1627511989.8166
MEM 72.609375 1627511989.9170
MEM 72.609375 1627511990.0174
MEM 72.609375 1627511990.1177
MEM 72.609375 1627511990.2183
MEM 72.609375 1627511990.3187
MEM 72.609375 1627511990.4191
MEM 72.609375 1627511990.5194
MEM 72.609375 1627511990.6198
MEM 72.609375 1627511990.7202
MEM 72.609375 1627511990.8206
MEM 72.609375 1627511990.9209
MEM 72.609375 1627511991.0213
MEM 72.609375 1627511991.1217
MEM 72.609375 1627511991.2221
MEM 72.609375 1627511991.3224
MEM 72.609375 1627511991.4228
MEM 72.609375 1627511991.5232
MEM 72.609375 1627511991.6236
MEM 72.609375 1627511991.7239
MEM 72.609375 1627511991.8243
MEM 72.609375 1627511991.9247
MEM 72.609375 1627511992.0251
MEM 72.609375 1627511992.1255
MEM 72.609375 1627511992.2258
MEM 72.609375 1627511992.3262
MEM 72.609375 1627511992.4266
MEM 72.609375 1627511992.5270
MEM 72.609375 1627511992.6274
MEM 72.609375 1627511992.7278
MEM 72.609375 1627511992.8281
MEM 72.609375 1627511992.9285
MEM 72.609375 1627511993.0289
MEM 72.609375 1627511993.1293
MEM 72.609375 1627511993.2297
MEM 72.609375 1627511993.3300
MEM 72.609375 1627511993.4304
MEM 72.609375 1627511993.5308
MEM 72.609375 1627511993.6312
MEM 72.609375 1627511993.7315
MEM 72.609375 1627511993.8319
MEM 72.609375 1627511993.9323
MEM 72.609375 1627511994.0327
MEM 72.609375 1627511994.1331
MEM 72.609375 1627511994.2334
MEM 72.609375 1627511994.3338
MEM 72.609375 1627511994.4342
MEM 72.609375 1627511994.5345
MEM 72.609375 1627511994.6349
MEM 72.609375 1627511994.7353
MEM 72.609375 1627511994.8357
MEM 72.609375 1627511994.9361
MEM 72.609375 1627511995.0364
MEM 72.609375 1627511995.1368
MEM 72.609375 1627511995.2372
MEM 72.609375 1627511995.3377
MEM 72.609375 1627511995.4381
MEM 72.609375 1627511995.5385
MEM 72.609375 1627511995.6389
MEM 72.609375 1627511995.7393
MEM 72.609375 1627511995.8396
MEM 72.609375 1627511995.9400
MEM 72.609375 1627511996.0404
MEM 72.609375 1627511996.1407
MEM 72.609375 1627511996.2410
MEM 72.609375 1627511996.3413
MEM 72.609375 1627511996.4416
MEM 72.609375 1627511996.5419
MEM 72.609375 1627511996.6422
MEM 72.609375 1627511996.7425
MEM 72.609375 1627511996.8428
MEM 72.609375 1627511996.9431
MEM 72.609375 1627511997.0435
MEM 72.609375 1627511997.1438
MEM 72.609375 1627511997.2441
MEM 72.609375 1627511997.3445
MEM 72.609375 1627511997.4448
MEM 72.609375 1627511997.5451
MEM 72.609375 1627511997.6455
MEM 72.609375 1627511997.7458
MEM 72.609375 1627511997.8461
MEM 72.609375 1627511997.9465
MEM 72.609375 1627511998.0468
MEM 72.609375 1627511998.1471
MEM 72.609375 1627511998.2475
MEM 72.609375 1627511998.3478
MEM 72.609375 1627511998.4482
MEM 72.609375 1627511998.5486
MEM 72.609375 1627511998.6489
MEM 72.609375 1627511998.7493
MEM 72.609375 1627511998.8497
MEM 72.609375 1627511998.9501
MEM 72.609375 1627511999.0504
MEM 72.609375 1627511999.1508
MEM 72.609375 1627511999.2512
MEM 72.609375 1627511999.3516
MEM 72.609375 1627511999.4520
MEM 72.609375 1627511999.5523
MEM 72.609375 1627511999.6527
MEM 72.609375 1627511999.7531
MEM 72.609375 1627511999.8535
MEM 72.609375 1627511999.9539
MEM 72.609375 1627512000.0543
MEM 72.609375 1627512000.1547
MEM 72.609375 1627512000.2551
MEM 72.609375 1627512000.3555
MEM 72.609375 1627512000.4562
MEM 72.609375 1627512000.5566
MEM 72.609375 1627512000.6570
MEM 72.609375 1627512000.7574
MEM 72.609375 1627512000.8578
MEM 72.609375 1627512000.9582
MEM 72.609375 1627512001.0586
MEM 72.609375 1627512001.1590
MEM 72.609375 1627512001.2594
MEM 72.609375 1627512001.3598
MEM 72.609375 1627512001.4602
MEM 72.609375 1627512001.5606
MEM 72.609375 1627512001.6610
MEM 72.609375 1627512001.7614
MEM 72.609375 1627512001.8618
MEM 72.609375 1627512001.9622
MEM 72.609375 1627512002.0626
MEM 72.609375 1627512002.1630
MEM 72.609375 1627512002.2634
MEM 72.609375 1627512002.3638
MEM 72.609375 1627512002.4643
MEM 72.609375 1627512002.5647
MEM 72.609375 1627512002.6651
MEM 72.609375 1627512002.7655
MEM 72.609375 1627512002.8659
MEM 72.609375 1627512002.9663
MEM 72.609375 1627512003.0667
MEM 72.609375 1627512003.1671
MEM 72.609375 1627512003.2675
MEM 72.609375 1627512003.3679
MEM 72.609375 1627512003.4683
MEM 72.609375 1627512003.5687
MEM 72.609375 1627512003.6691
MEM 72.609375 1627512003.7697
MEM 72.609375 1627512003.8701
MEM 72.609375 1627512003.9705
MEM 72.609375 1627512004.0710
MEM 72.609375 1627512004.1714
MEM 72.609375 1627512004.2718
MEM 72.609375 1627512004.3722
MEM 72.609375 1627512004.4726
MEM 72.609375 1627512004.5730
MEM 72.609375 1627512004.6734
MEM 72.609375 1627512004.7738
MEM 72.609375 1627512004.8742
MEM 72.609375 1627512004.9746
MEM 72.609375 1627512005.0750
MEM 72.609375 1627512005.1754
MEM 72.609375 1627512005.2758
MEM 72.609375 1627512005.3762
MEM 72.609375 1627512005.4766
MEM 72.609375 1627512005.5772
MEM 72.609375 1627512005.6776
MEM 72.609375 1627512005.7780
MEM 72.609375 1627512005.8784
MEM 72.609375 1627512005.9788
MEM 72.609375 1627512006.0793
MEM 72.609375 1627512006.1797
MEM 72.609375 1627512006.2801
MEM 72.609375 1627512006.3805
MEM 72.609375 1627512006.4809
MEM 72.609375 1627512006.5813
MEM 72.609375 1627512006.6817
MEM 72.609375 1627512006.7821
MEM 72.609375 1627512006.8825
MEM 72.609375 1627512006.9830
MEM 72.609375 1627512007.0834
MEM 72.609375 1627512007.1838
MEM 72.609375 1627512007.2842
MEM 72.609375 1627512007.3846
MEM 72.609375 1627512007.4850
MEM 72.609375 1627512007.5854
MEM 72.609375 1627512007.6858
MEM 72.609375 1627512007.7862
MEM 72.609375 1627512007.8866
MEM 72.609375 1627512007.9870
MEM 72.609375 1627512008.0874
MEM 72.609375 1627512008.1878
MEM 72.609375 1627512008.2882
MEM 72.609375 1627512008.3886
MEM 72.609375 1627512008.4890
MEM 72.609375 1627512008.5894
MEM 72.609375 1627512008.6898
MEM 72.609375 1627512008.7902
MEM 72.609375 1627512008.8906
MEM 72.609375 1627512008.9910
MEM 72.609375 1627512009.0914
MEM 72.609375 1627512009.1918
MEM 72.609375 1627512009.2922
MEM 72.609375 1627512009.3926
MEM 72.609375 1627512009.4930
MEM 72.609375 1627512009.5934
MEM 72.609375 1627512009.6938
MEM 72.609375 1627512009.7943
MEM 72.609375 1627512009.8947
MEM 72.609375 1627512009.9951
MEM 72.609375 1627512010.0955
MEM 72.609375 1627512010.1959
MEM 72.609375 1627512010.2963
MEM 72.609375 1627512010.3967
MEM 72.609375 1627512010.4972
MEM 72.609375 1627512010.5976
MEM 72.609375 1627512010.6982
MEM 72.609375 1627512010.7986
MEM 72.609375 1627512010.8991
MEM 72.609375 1627512010.9995
MEM 72.609375 1627512011.0999
MEM 72.609375 1627512011.2003
MEM 72.609375 1627512011.3007
MEM 72.609375 1627512011.4011
MEM 72.609375 1627512011.5015
MEM 72.609375 1627512011.6018
