CMDLINE /usr/bin/python3 test.py
MEM 163.710938 1627917360.9199
MEM 163.710938 1627917361.0203
MEM 163.710938 1627917361.1207
MEM 163.710938 1627917361.2211
MEM 163.710938 1627917361.3214
MEM 163.710938 1627917361.4218
MEM 163.710938 1627917361.5222
MEM 163.710938 1627917361.6227
MEM 163.710938 1627917361.7231
MEM 163.710938 1627917361.8235
MEM 163.710938 1627917361.9239
MEM 163.710938 1627917362.0242
MEM 163.710938 1627917362.1246
MEM 163.710938 1627917362.2250
MEM 163.710938 1627917362.3254
MEM 163.710938 1627917362.4258
MEM 163.710938 1627917362.5262
MEM 163.710938 1627917362.6266
MEM 163.710938 1627917362.7270
MEM 163.710938 1627917362.8274
MEM 164.160156 1627917362.9278
MEM 162.410156 1627917363.0281
MEM 162.410156 1627917363.1285
MEM 162.410156 1627917363.2289
MEM 162.410156 1627917363.3292
MEM 162.410156 1627917363.4296
MEM 162.410156 1627917363.5299
MEM 162.410156 1627917363.6303
MEM 162.410156 1627917363.7307
MEM 162.410156 1627917363.8311
MEM 162.160156 1627917363.9316
MEM 162.160156 1627917364.0319
MEM 162.160156 1627917364.1323
MEM 162.160156 1627917364.2327
MEM 162.160156 1627917364.3331
MEM 162.160156 1627917364.4335
MEM 162.160156 1627917364.5340
MEM 162.160156 1627917364.6344
MEM 162.160156 1627917364.7348
MEM 162.160156 1627917364.8352
MEM 162.414062 1627917364.9356
MEM 162.671875 1627917365.0360
MEM 162.929688 1627917365.1364
MEM 163.187500 1627917365.2368
MEM 163.445312 1627917365.3372
MEM 163.703125 1627917365.4376
MEM 163.703125 1627917365.5380
MEM 163.703125 1627917365.6384
MEM 163.703125 1627917365.7388
MEM 163.703125 1627917365.8392
MEM 163.703125 1627917365.9396
MEM 163.703125 1627917366.0400
MEM 163.703125 1627917366.1404
MEM 163.703125 1627917366.2408
MEM 163.703125 1627917366.3412
MEM 163.703125 1627917366.4416
MEM 163.703125 1627917366.5420
MEM 163.703125 1627917366.6424
MEM 163.703125 1627917366.7430
MEM 163.703125 1627917366.8434
MEM 163.703125 1627917366.9438
MEM 163.703125 1627917367.0442
MEM 163.703125 1627917367.1446
MEM 163.703125 1627917367.2450
MEM 163.703125 1627917367.3454
MEM 163.703125 1627917367.4458
MEM 163.703125 1627917367.5462
MEM 163.703125 1627917367.6466
MEM 163.703125 1627917367.7470
MEM 163.703125 1627917367.8473
MEM 163.703125 1627917367.9477
MEM 163.703125 1627917368.0481
MEM 163.703125 1627917368.1485
MEM 163.703125 1627917368.2489
MEM 163.703125 1627917368.3492
MEM 163.703125 1627917368.4497
MEM 163.703125 1627917368.5501
MEM 163.703125 1627917368.6505
MEM 163.703125 1627917368.7508
MEM 163.703125 1627917368.8513
MEM 163.703125 1627917368.9517
MEM 163.703125 1627917369.0520
MEM 163.703125 1627917369.1524
MEM 163.703125 1627917369.2527
MEM 163.703125 1627917369.3531
MEM 163.703125 1627917369.4535
MEM 163.703125 1627917369.5539
MEM 163.703125 1627917369.6543
MEM 163.703125 1627917369.7546
MEM 163.703125 1627917369.8550
MEM 163.703125 1627917369.9554
MEM 163.703125 1627917370.0558
MEM 163.703125 1627917370.1561
MEM 163.703125 1627917370.2565
MEM 163.703125 1627917370.3569
MEM 163.703125 1627917370.4572
MEM 163.703125 1627917370.5576
MEM 163.703125 1627917370.6580
MEM 163.703125 1627917370.7584
MEM 163.703125 1627917370.8587
MEM 163.703125 1627917370.9591
MEM 163.703125 1627917371.0594
MEM 163.703125 1627917371.1598
MEM 163.703125 1627917371.2602
MEM 163.703125 1627917371.3606
MEM 163.703125 1627917371.4610
MEM 163.703125 1627917371.5613
MEM 163.703125 1627917371.6617
MEM 163.703125 1627917371.7621
MEM 163.703125 1627917371.8629
MEM 163.703125 1627917371.9633
MEM 163.703125 1627917372.0637
MEM 163.703125 1627917372.1640
MEM 163.703125 1627917372.2644
MEM 163.703125 1627917372.3648
MEM 163.703125 1627917372.4652
MEM 163.703125 1627917372.5655
MEM 163.703125 1627917372.6659
MEM 163.703125 1627917372.7663
MEM 163.703125 1627917372.8667
MEM 163.703125 1627917372.9670
MEM 163.703125 1627917373.0674
MEM 163.703125 1627917373.1678
MEM 163.703125 1627917373.2681
MEM 163.703125 1627917373.3685
MEM 163.703125 1627917373.4688
MEM 163.703125 1627917373.5692
MEM 163.703125 1627917373.6695
MEM 163.703125 1627917373.7699
MEM 163.703125 1627917373.8703
MEM 163.703125 1627917373.9707
MEM 163.703125 1627917374.0711
MEM 163.703125 1627917374.1716
MEM 163.703125 1627917374.2720
MEM 163.703125 1627917374.3724
MEM 163.703125 1627917374.4728
MEM 163.703125 1627917374.5732
MEM 163.703125 1627917374.6736
MEM 163.703125 1627917374.7740
MEM 163.703125 1627917374.8744
MEM 163.703125 1627917374.9748
MEM 163.703125 1627917375.0752
MEM 163.703125 1627917375.1756
MEM 163.703125 1627917375.2761
MEM 163.703125 1627917375.3765
MEM 163.703125 1627917375.4769
MEM 163.703125 1627917375.5773
MEM 163.703125 1627917375.6777
MEM 163.703125 1627917375.7780
MEM 163.703125 1627917375.8784
MEM 163.703125 1627917375.9788
MEM 163.703125 1627917376.0791
MEM 163.703125 1627917376.1795
MEM 163.703125 1627917376.2799
MEM 163.703125 1627917376.3803
MEM 163.703125 1627917376.4807
MEM 163.703125 1627917376.5810
MEM 163.703125 1627917376.6814
MEM 163.703125 1627917376.7818
MEM 163.703125 1627917376.8821
MEM 163.703125 1627917376.9827
MEM 163.703125 1627917377.0831
MEM 163.703125 1627917377.1835
MEM 163.703125 1627917377.2838
MEM 163.703125 1627917377.3841
MEM 163.703125 1627917377.4845
MEM 163.703125 1627917377.5849
MEM 163.703125 1627917377.6852
MEM 163.703125 1627917377.7856
MEM 163.703125 1627917377.8860
MEM 162.660156 1627917377.9864
MEM 162.660156 1627917378.0868
MEM 162.660156 1627917378.1872
MEM 162.660156 1627917378.2875
MEM 162.660156 1627917378.3879
MEM 162.660156 1627917378.4882
MEM 162.660156 1627917378.5886
MEM 162.660156 1627917378.6889
MEM 162.660156 1627917378.7893
MEM 162.410156 1627917378.8896
MEM 162.410156 1627917378.9900
MEM 162.410156 1627917379.0904
MEM 162.410156 1627917379.1907
MEM 162.410156 1627917379.2911
MEM 162.410156 1627917379.3914
MEM 162.410156 1627917379.4917
MEM 162.410156 1627917379.5921
MEM 162.410156 1627917379.6924
MEM 162.410156 1627917379.7928
MEM 162.410156 1627917379.8931
MEM 162.410156 1627917379.9935
MEM 162.664062 1627917380.0938
MEM 162.921875 1627917380.1942
MEM 163.179688 1627917380.2945
MEM 163.437500 1627917380.3950
MEM 163.695312 1627917380.4953
MEM 163.695312 1627917380.5957
MEM 163.695312 1627917380.6960
MEM 163.695312 1627917380.7964
MEM 163.695312 1627917380.8968
MEM 163.695312 1627917380.9971
MEM 163.695312 1627917381.0975
MEM 163.695312 1627917381.1978
MEM 163.695312 1627917381.2982
MEM 163.695312 1627917381.3985
MEM 163.695312 1627917381.4989
MEM 163.695312 1627917381.5993
MEM 163.695312 1627917381.6996
MEM 163.695312 1627917381.7999
MEM 163.695312 1627917381.9003
MEM 163.695312 1627917382.0006
MEM 163.695312 1627917382.1012
MEM 163.695312 1627917382.2016
MEM 163.695312 1627917382.3019
MEM 163.695312 1627917382.4023
MEM 163.695312 1627917382.5026
MEM 163.695312 1627917382.6030
MEM 163.695312 1627917382.7033
MEM 163.695312 1627917382.8037
MEM 163.695312 1627917382.9041
MEM 163.695312 1627917383.0044
MEM 163.695312 1627917383.1048
MEM 163.695312 1627917383.2052
MEM 163.695312 1627917383.3056
MEM 163.695312 1627917383.4059
MEM 163.695312 1627917383.5064
MEM 163.695312 1627917383.6068
MEM 163.695312 1627917383.7072
MEM 163.695312 1627917383.8076
MEM 163.695312 1627917383.9079
MEM 163.695312 1627917384.0083
MEM 163.695312 1627917384.1086
MEM 163.695312 1627917384.2090
MEM 163.695312 1627917384.3094
MEM 163.695312 1627917384.4098
MEM 163.695312 1627917384.5102
MEM 163.695312 1627917384.6106
MEM 163.695312 1627917384.7109
MEM 163.695312 1627917384.8113
MEM 163.695312 1627917384.9117
MEM 163.695312 1627917385.0121
MEM 163.695312 1627917385.1125
MEM 163.695312 1627917385.2128
MEM 163.695312 1627917385.3132
MEM 163.695312 1627917385.4136
MEM 163.695312 1627917385.5140
MEM 163.695312 1627917385.6144
MEM 163.695312 1627917385.7147
MEM 163.695312 1627917385.8151
MEM 163.695312 1627917385.9155
MEM 163.695312 1627917386.0159
MEM 163.695312 1627917386.1163
MEM 163.695312 1627917386.2166
MEM 163.695312 1627917386.3170
MEM 163.695312 1627917386.4174
MEM 163.695312 1627917386.5178
MEM 163.695312 1627917386.6181
MEM 163.695312 1627917386.7185
MEM 163.695312 1627917386.8189
MEM 163.695312 1627917386.9193
MEM 163.695312 1627917387.0197
MEM 163.695312 1627917387.1201
MEM 163.695312 1627917387.2207
MEM 163.695312 1627917387.3211
MEM 163.695312 1627917387.4215
MEM 163.695312 1627917387.5219
MEM 163.695312 1627917387.6222
MEM 163.695312 1627917387.7226
MEM 163.695312 1627917387.8230
MEM 163.695312 1627917387.9234
MEM 163.695312 1627917388.0238
MEM 163.695312 1627917388.1242
MEM 163.695312 1627917388.2246
MEM 163.695312 1627917388.3249
MEM 163.695312 1627917388.4252
MEM 163.695312 1627917388.5256
MEM 163.695312 1627917388.6260
MEM 163.695312 1627917388.7264
MEM 163.695312 1627917388.8268
MEM 163.695312 1627917388.9272
MEM 163.695312 1627917389.0277
MEM 163.695312 1627917389.1281
MEM 163.695312 1627917389.2285
MEM 163.695312 1627917389.3289
MEM 163.695312 1627917389.4293
MEM 163.695312 1627917389.5297
MEM 163.695312 1627917389.6301
MEM 163.695312 1627917389.7305
MEM 163.695312 1627917389.8309
MEM 163.695312 1627917389.9313
MEM 163.695312 1627917390.0318
MEM 163.695312 1627917390.1322
MEM 163.695312 1627917390.2325
MEM 163.695312 1627917390.3330
MEM 163.695312 1627917390.4334
MEM 163.695312 1627917390.5338
MEM 163.695312 1627917390.6341
MEM 163.695312 1627917390.7345
MEM 163.695312 1627917390.8350
MEM 163.695312 1627917390.9354
MEM 163.695312 1627917391.0358
MEM 163.695312 1627917391.1362
MEM 163.695312 1627917391.2366
MEM 163.695312 1627917391.3370
MEM 163.695312 1627917391.4374
MEM 163.695312 1627917391.5378
MEM 163.695312 1627917391.6382
MEM 163.695312 1627917391.7386
MEM 163.695312 1627917391.8390
MEM 163.695312 1627917391.9394
MEM 163.695312 1627917392.0399
MEM 163.695312 1627917392.1403
MEM 163.695312 1627917392.2407
MEM 163.695312 1627917392.3413
MEM 163.695312 1627917392.4417
MEM 163.695312 1627917392.5421
MEM 163.695312 1627917392.6425
MEM 163.695312 1627917392.7429
MEM 163.695312 1627917392.8433
MEM 163.695312 1627917392.9438
MEM 164.160156 1627917393.0442
MEM 162.910156 1627917393.1446
MEM 162.910156 1627917393.2450
MEM 162.910156 1627917393.3454
MEM 162.910156 1627917393.4458
MEM 162.910156 1627917393.5462
MEM 162.910156 1627917393.6466
MEM 162.910156 1627917393.7470
MEM 162.910156 1627917393.8473
MEM 162.910156 1627917393.9477
MEM 162.660156 1627917394.0481
MEM 162.660156 1627917394.1484
MEM 162.660156 1627917394.2488
MEM 162.660156 1627917394.3491
MEM 162.660156 1627917394.4495
MEM 162.660156 1627917394.5498
MEM 162.660156 1627917394.6502
MEM 162.660156 1627917394.7505
MEM 162.660156 1627917394.8509
MEM 162.660156 1627917394.9512
MEM 162.660156 1627917395.0516
MEM 162.660156 1627917395.1519
MEM 162.914062 1627917395.2523
MEM 163.171875 1627917395.3526
MEM 163.429688 1627917395.4530
MEM 163.687500 1627917395.5533
MEM 163.687500 1627917395.6537
MEM 163.687500 1627917395.7541
MEM 163.687500 1627917395.8544
MEM 163.687500 1627917395.9548
MEM 163.687500 1627917396.0552
MEM 163.687500 1627917396.1555
MEM 163.687500 1627917396.2559
MEM 163.687500 1627917396.3562
MEM 163.687500 1627917396.4566
MEM 163.687500 1627917396.5569
MEM 163.687500 1627917396.6573
MEM 163.687500 1627917396.7577
MEM 163.687500 1627917396.8580
MEM 163.687500 1627917396.9584
MEM 163.687500 1627917397.0587
MEM 163.687500 1627917397.1591
MEM 163.687500 1627917397.2594
MEM 163.687500 1627917397.3598
MEM 163.687500 1627917397.4603
MEM 163.687500 1627917397.5606
MEM 163.687500 1627917397.6610
MEM 163.687500 1627917397.7613
MEM 163.687500 1627917397.8617
MEM 163.687500 1627917397.9621
MEM 163.687500 1627917398.0624
MEM 163.687500 1627917398.1628
MEM 163.687500 1627917398.2632
MEM 163.687500 1627917398.3636
MEM 163.687500 1627917398.4639
MEM 163.687500 1627917398.5642
MEM 163.687500 1627917398.6646
MEM 163.687500 1627917398.7649
MEM 163.687500 1627917398.8653
MEM 163.687500 1627917398.9657
MEM 163.687500 1627917399.0660
MEM 163.687500 1627917399.1664
MEM 163.687500 1627917399.2668
MEM 163.687500 1627917399.3672
MEM 163.687500 1627917399.4676
MEM 163.687500 1627917399.5680
MEM 163.687500 1627917399.6684
MEM 163.687500 1627917399.7688
MEM 163.687500 1627917399.8691
MEM 163.687500 1627917399.9695
MEM 163.687500 1627917400.0699
MEM 163.687500 1627917400.1703
MEM 163.687500 1627917400.2707
MEM 163.687500 1627917400.3711
MEM 163.687500 1627917400.4715
MEM 163.687500 1627917400.5719
MEM 163.687500 1627917400.6723
MEM 163.687500 1627917400.7727
MEM 163.687500 1627917400.8731
MEM 163.687500 1627917400.9734
MEM 163.687500 1627917401.0738
MEM 163.687500 1627917401.1742
MEM 163.687500 1627917401.2746
MEM 163.687500 1627917401.3750
MEM 163.687500 1627917401.4754
MEM 163.687500 1627917401.5757
MEM 163.687500 1627917401.6761
MEM 163.687500 1627917401.7765
MEM 163.687500 1627917401.8769
MEM 163.687500 1627917401.9773
MEM 163.687500 1627917402.0777
MEM 163.687500 1627917402.1782
MEM 163.687500 1627917402.2786
MEM 163.687500 1627917402.3790
MEM 163.687500 1627917402.4794
MEM 163.687500 1627917402.5800
MEM 163.687500 1627917402.6805
MEM 163.687500 1627917402.7809
MEM 163.687500 1627917402.8813
MEM 163.687500 1627917402.9817
MEM 163.687500 1627917403.0821
MEM 163.687500 1627917403.1825
MEM 163.687500 1627917403.2829
MEM 163.687500 1627917403.3833
MEM 163.687500 1627917403.4837
MEM 163.687500 1627917403.5841
MEM 163.687500 1627917403.6844
MEM 163.687500 1627917403.7847
MEM 163.687500 1627917403.8851
MEM 163.687500 1627917403.9854
MEM 163.687500 1627917404.0858
MEM 163.687500 1627917404.1861
MEM 163.687500 1627917404.2865
MEM 163.687500 1627917404.3868
MEM 163.687500 1627917404.4872
MEM 163.687500 1627917404.5875
MEM 163.687500 1627917404.6879
MEM 163.687500 1627917404.7883
MEM 163.687500 1627917404.8887
MEM 163.687500 1627917404.9891
MEM 163.687500 1627917405.0895
MEM 163.687500 1627917405.1899
MEM 163.687500 1627917405.2903
MEM 163.687500 1627917405.3907
MEM 163.687500 1627917405.4911
MEM 163.687500 1627917405.5916
MEM 163.687500 1627917405.6920
MEM 163.687500 1627917405.7923
MEM 163.687500 1627917405.8928
MEM 163.687500 1627917405.9931
MEM 163.687500 1627917406.0935
MEM 163.687500 1627917406.1939
MEM 163.687500 1627917406.2943
MEM 163.687500 1627917406.3947
MEM 163.687500 1627917406.4951
MEM 163.687500 1627917406.5956
MEM 163.687500 1627917406.6959
MEM 163.687500 1627917406.7963
MEM 163.687500 1627917406.8967
MEM 163.687500 1627917406.9971
MEM 163.687500 1627917407.0975
MEM 163.687500 1627917407.1979
MEM 163.687500 1627917407.2983
MEM 163.687500 1627917407.3987
MEM 163.687500 1627917407.4992
MEM 163.687500 1627917407.5996
MEM 163.687500 1627917407.7001
MEM 163.687500 1627917407.8006
MEM 163.687500 1627917407.9010
MEM 163.687500 1627917408.0014
MEM 164.160156 1627917408.1018
MEM 163.160156 1627917408.2022
MEM 163.160156 1627917408.3026
MEM 163.160156 1627917408.4030
MEM 163.160156 1627917408.5034
MEM 163.160156 1627917408.6038
MEM 163.160156 1627917408.7042
MEM 163.160156 1627917408.8046
MEM 163.160156 1627917408.9050
MEM 163.160156 1627917409.0054
MEM 162.910156 1627917409.1058
MEM 162.910156 1627917409.2062
MEM 162.910156 1627917409.3065
MEM 162.910156 1627917409.4070
MEM 162.910156 1627917409.5074
MEM 162.910156 1627917409.6078
MEM 162.910156 1627917409.7082
MEM 162.910156 1627917409.8086
MEM 162.910156 1627917409.9090
MEM 162.910156 1627917410.0094
MEM 162.910156 1627917410.1097
MEM 162.910156 1627917410.2101
MEM 162.910156 1627917410.3105
MEM 163.164062 1627917410.4109
MEM 163.421875 1627917410.5113
MEM 163.679688 1627917410.6117
MEM 163.679688 1627917410.7121
MEM 163.679688 1627917410.8125
MEM 163.679688 1627917410.9128
MEM 163.679688 1627917411.0132
MEM 163.679688 1627917411.1136
MEM 163.679688 1627917411.2140
MEM 163.679688 1627917411.3143
MEM 163.679688 1627917411.4147
MEM 163.679688 1627917411.5151
MEM 163.679688 1627917411.6155
MEM 163.679688 1627917411.7159
MEM 163.679688 1627917411.8163
MEM 163.679688 1627917411.9167
MEM 163.679688 1627917412.0171
MEM 163.679688 1627917412.1175
MEM 163.679688 1627917412.2179
MEM 163.679688 1627917412.3183
MEM 163.679688 1627917412.4187
MEM 163.679688 1627917412.5191
MEM 163.679688 1627917412.6195
MEM 163.679688 1627917412.7198
MEM 163.679688 1627917412.8204
MEM 163.679688 1627917412.9207
MEM 163.679688 1627917413.0211
MEM 163.679688 1627917413.1215
MEM 163.679688 1627917413.2219
MEM 163.679688 1627917413.3223
MEM 163.679688 1627917413.4226
MEM 163.679688 1627917413.5230
MEM 163.679688 1627917413.6234
MEM 163.679688 1627917413.7238
MEM 163.679688 1627917413.8242
MEM 163.679688 1627917413.9246
MEM 163.679688 1627917414.0250
MEM 163.679688 1627917414.1253
MEM 163.679688 1627917414.2257
MEM 163.679688 1627917414.3261
MEM 163.679688 1627917414.4265
MEM 163.679688 1627917414.5269
MEM 163.679688 1627917414.6273
MEM 163.679688 1627917414.7277
MEM 163.679688 1627917414.8281
MEM 163.679688 1627917414.9285
MEM 163.679688 1627917415.0289
MEM 163.679688 1627917415.1293
MEM 163.679688 1627917415.2297
MEM 163.679688 1627917415.3300
MEM 163.679688 1627917415.4304
MEM 163.679688 1627917415.5308
MEM 163.679688 1627917415.6312
MEM 163.679688 1627917415.7315
MEM 163.679688 1627917415.8319
MEM 163.679688 1627917415.9322
MEM 163.679688 1627917416.0326
MEM 163.679688 1627917416.1329
MEM 163.679688 1627917416.2333
MEM 163.679688 1627917416.3336
MEM 163.679688 1627917416.4340
MEM 163.679688 1627917416.5344
MEM 163.679688 1627917416.6348
MEM 163.679688 1627917416.7352
MEM 163.679688 1627917416.8356
MEM 163.679688 1627917416.9360
MEM 163.679688 1627917417.0364
MEM 163.679688 1627917417.1368
MEM 163.679688 1627917417.2372
MEM 163.679688 1627917417.3376
MEM 163.679688 1627917417.4379
MEM 163.679688 1627917417.5383
MEM 163.679688 1627917417.6387
MEM 163.679688 1627917417.7390
MEM 163.679688 1627917417.8394
MEM 163.679688 1627917417.9400
MEM 163.679688 1627917418.0404
MEM 163.679688 1627917418.1407
MEM 163.679688 1627917418.2411
MEM 163.679688 1627917418.3415
MEM 163.679688 1627917418.4419
MEM 163.679688 1627917418.5423
MEM 163.679688 1627917418.6427
MEM 163.679688 1627917418.7431
MEM 163.679688 1627917418.8435
MEM 163.679688 1627917418.9438
MEM 163.679688 1627917419.0442
MEM 163.679688 1627917419.1446
MEM 163.679688 1627917419.2449
MEM 163.679688 1627917419.3454
MEM 163.679688 1627917419.4458
MEM 163.679688 1627917419.5462
MEM 163.679688 1627917419.6466
MEM 163.679688 1627917419.7470
MEM 163.679688 1627917419.8474
MEM 163.679688 1627917419.9477
MEM 163.679688 1627917420.0481
MEM 163.679688 1627917420.1485
MEM 163.679688 1627917420.2489
MEM 163.679688 1627917420.3492
MEM 163.679688 1627917420.4496
MEM 163.679688 1627917420.5499
MEM 163.679688 1627917420.6503
MEM 163.679688 1627917420.7506
MEM 163.679688 1627917420.8510
MEM 163.679688 1627917420.9514
MEM 163.679688 1627917421.0518
MEM 163.679688 1627917421.1521
MEM 163.679688 1627917421.2525
MEM 163.679688 1627917421.3528
MEM 163.679688 1627917421.4532
MEM 163.679688 1627917421.5536
MEM 163.679688 1627917421.6540
MEM 163.679688 1627917421.7543
MEM 163.679688 1627917421.8547
MEM 163.679688 1627917421.9551
MEM 163.679688 1627917422.0556
MEM 163.679688 1627917422.1560
MEM 163.679688 1627917422.2564
MEM 163.679688 1627917422.3568
MEM 163.679688 1627917422.4572
MEM 163.679688 1627917422.5576
MEM 163.679688 1627917422.6580
MEM 163.679688 1627917422.7584
MEM 163.679688 1627917422.8588
MEM 163.679688 1627917422.9592
MEM 163.679688 1627917423.0598
MEM 163.679688 1627917423.1601
MEM 163.679688 1627917423.2605
MEM 163.679688 1627917423.3609
MEM 163.679688 1627917423.4614
MEM 163.679688 1627917423.5617
MEM 163.679688 1627917423.6621
MEM 163.679688 1627917423.7625
MEM 163.679688 1627917423.8629
MEM 163.679688 1627917423.9633
MEM 163.679688 1627917424.0638
MEM 163.679688 1627917424.1641
MEM 163.679688 1627917424.2645
MEM 163.679688 1627917424.3649
MEM 163.679688 1627917424.4653
MEM 163.679688 1627917424.5657
MEM 163.679688 1627917424.6660
MEM 163.679688 1627917424.7664
MEM 163.679688 1627917424.8668
MEM 163.679688 1627917424.9672
MEM 163.679688 1627917425.0676
MEM 163.679688 1627917425.1679
MEM 163.679688 1627917425.2683
MEM 163.679688 1627917425.3687
MEM 163.679688 1627917425.4690
MEM 163.679688 1627917425.5694
MEM 163.679688 1627917425.6697
MEM 163.410156 1627917425.7701
MEM 163.410156 1627917425.8705
MEM 163.410156 1627917425.9708
MEM 163.410156 1627917426.0712
MEM 163.410156 1627917426.1716
MEM 163.410156 1627917426.2720
MEM 163.410156 1627917426.3723
MEM 163.410156 1627917426.4727
MEM 163.410156 1627917426.5730
MEM 163.160156 1627917426.6734
MEM 163.160156 1627917426.7738
MEM 163.160156 1627917426.8741
MEM 163.160156 1627917426.9745
MEM 163.160156 1627917427.0748
MEM 163.160156 1627917427.1752
MEM 163.160156 1627917427.2757
MEM 163.160156 1627917427.3761
MEM 163.160156 1627917427.4765
MEM 163.160156 1627917427.5769
MEM 163.160156 1627917427.6773
MEM 163.160156 1627917427.7776
MEM 163.160156 1627917427.8780
MEM 163.160156 1627917427.9784
MEM 163.414062 1627917428.0788
MEM 163.671875 1627917428.1794
MEM 163.671875 1627917428.2798
MEM 163.671875 1627917428.3802
MEM 163.671875 1627917428.4806
MEM 163.671875 1627917428.5810
MEM 163.671875 1627917428.6814
MEM 163.671875 1627917428.7818
MEM 163.671875 1627917428.8822
MEM 163.671875 1627917428.9826
MEM 163.671875 1627917429.0830
MEM 163.671875 1627917429.1834
MEM 163.671875 1627917429.2839
MEM 163.671875 1627917429.3843
MEM 163.671875 1627917429.4847
MEM 163.671875 1627917429.5852
MEM 163.671875 1627917429.6856
MEM 163.671875 1627917429.7860
MEM 163.671875 1627917429.8864
MEM 163.671875 1627917429.9868
MEM 163.671875 1627917430.0872
MEM 163.671875 1627917430.1875
MEM 163.671875 1627917430.2878
MEM 163.671875 1627917430.3881
MEM 163.671875 1627917430.4885
MEM 163.671875 1627917430.5889
MEM 163.671875 1627917430.6892
MEM 163.671875 1627917430.7896
MEM 163.671875 1627917430.8899
MEM 163.671875 1627917430.9902
MEM 163.671875 1627917431.0906
MEM 163.671875 1627917431.1909
MEM 163.671875 1627917431.2913
MEM 163.671875 1627917431.3917
MEM 163.671875 1627917431.4920
MEM 163.671875 1627917431.5924
MEM 163.671875 1627917431.6928
MEM 163.671875 1627917431.7931
MEM 163.671875 1627917431.8935
MEM 163.671875 1627917431.9938
MEM 163.671875 1627917432.0942
MEM 163.671875 1627917432.1945
MEM 163.671875 1627917432.2949
MEM 163.671875 1627917432.3953
MEM 163.671875 1627917432.4956
MEM 163.671875 1627917432.5960
MEM 163.671875 1627917432.6963
MEM 163.671875 1627917432.7966
MEM 163.671875 1627917432.8970
MEM 163.671875 1627917432.9974
MEM 163.671875 1627917433.0977
MEM 163.671875 1627917433.1981
MEM 163.671875 1627917433.2987
MEM 163.671875 1627917433.3991
MEM 163.671875 1627917433.4995
MEM 163.671875 1627917433.5999
MEM 163.671875 1627917433.7003
MEM 163.671875 1627917433.8007
MEM 163.671875 1627917433.9011
MEM 163.671875 1627917434.0014
MEM 163.671875 1627917434.1018
MEM 163.671875 1627917434.2022
MEM 163.671875 1627917434.3026
MEM 163.671875 1627917434.4029
MEM 163.671875 1627917434.5033
MEM 163.671875 1627917434.6037
MEM 163.671875 1627917434.7040
MEM 163.671875 1627917434.8044
MEM 163.671875 1627917434.9048
MEM 163.671875 1627917435.0052
MEM 163.671875 1627917435.1056
MEM 163.671875 1627917435.2060
MEM 163.671875 1627917435.3063
MEM 163.671875 1627917435.4067
MEM 163.671875 1627917435.5071
MEM 163.671875 1627917435.6075
MEM 163.671875 1627917435.7079
MEM 163.671875 1627917435.8082
MEM 163.671875 1627917435.9086
MEM 163.671875 1627917436.0090
MEM 163.671875 1627917436.1094
MEM 163.671875 1627917436.2098
MEM 163.671875 1627917436.3102
MEM 163.671875 1627917436.4105
MEM 163.671875 1627917436.5109
MEM 163.671875 1627917436.6113
MEM 163.671875 1627917436.7117
MEM 163.671875 1627917436.8121
MEM 163.671875 1627917436.9124
MEM 163.671875 1627917437.0128
MEM 163.671875 1627917437.1132
MEM 163.671875 1627917437.2136
MEM 163.671875 1627917437.3140
MEM 163.671875 1627917437.4143
MEM 163.671875 1627917437.5147
MEM 163.671875 1627917437.6151
MEM 163.671875 1627917437.7155
MEM 163.671875 1627917437.8159
MEM 163.671875 1627917437.9163
MEM 163.671875 1627917438.0167
MEM 163.671875 1627917438.1170
MEM 163.671875 1627917438.2174
MEM 163.671875 1627917438.3178
MEM 163.671875 1627917438.4185
MEM 163.671875 1627917438.5189
MEM 163.671875 1627917438.6193
MEM 163.671875 1627917438.7197
MEM 163.671875 1627917438.8201
MEM 163.671875 1627917438.9205
MEM 163.671875 1627917439.0209
MEM 163.671875 1627917439.1213
MEM 163.671875 1627917439.2216
MEM 163.671875 1627917439.3220
MEM 163.671875 1627917439.4224
MEM 163.671875 1627917439.5227
MEM 163.671875 1627917439.6231
MEM 163.671875 1627917439.7235
MEM 163.671875 1627917439.8239
MEM 163.671875 1627917439.9243
MEM 163.671875 1627917440.0247
MEM 163.671875 1627917440.1250
MEM 163.671875 1627917440.2254
MEM 163.671875 1627917440.3258
MEM 163.671875 1627917440.4262
MEM 163.671875 1627917440.5265
MEM 163.671875 1627917440.6269
MEM 163.671875 1627917440.7273
MEM 163.671875 1627917440.8277
MEM 163.671875 1627917440.9281
MEM 163.671875 1627917441.0285
MEM 163.671875 1627917441.1289
MEM 163.671875 1627917441.2292
MEM 163.671875 1627917441.3296
MEM 163.671875 1627917441.4300
MEM 163.671875 1627917441.5304
MEM 163.671875 1627917441.6308
MEM 163.671875 1627917441.7312
MEM 163.671875 1627917441.8316
MEM 163.671875 1627917441.9320
MEM 163.671875 1627917442.0324
MEM 163.671875 1627917442.1328
MEM 163.671875 1627917442.2332
MEM 163.671875 1627917442.3336
MEM 163.671875 1627917442.4339
MEM 163.671875 1627917442.5343
MEM 163.671875 1627917442.6347
MEM 163.671875 1627917442.7351
MEM 163.671875 1627917442.8355
MEM 163.671875 1627917442.9359
MEM 163.671875 1627917443.0363
MEM 163.671875 1627917443.1367
MEM 163.671875 1627917443.2371
MEM 164.160156 1627917443.3375
