CMDLINE /usr/bin/python3 test.py
MEM 65.914062 1627029966.4720
MEM 65.914062 1627029966.5725
MEM 65.914062 1627029966.6729
MEM 65.914062 1627029966.7734
MEM 65.914062 1627029966.8737
MEM 65.914062 1627029966.9741
MEM 65.914062 1627029967.0747
MEM 65.914062 1627029967.1751
MEM 65.914062 1627029967.2754
MEM 65.914062 1627029967.3758
MEM 65.914062 1627029967.4761
MEM 65.914062 1627029967.5766
MEM 65.914062 1627029967.6769
MEM 65.914062 1627029967.7773
MEM 65.914062 1627029967.8776
MEM 65.914062 1627029967.9779
MEM 65.914062 1627029968.0784
MEM 65.914062 1627029968.1788
MEM 65.914062 1627029968.2791
MEM 65.914062 1627029968.3795
MEM 65.914062 1627029968.4799
MEM 65.914062 1627029968.5803
MEM 65.914062 1627029968.6807
MEM 65.914062 1627029968.7811
MEM 65.914062 1627029968.8815
MEM 65.914062 1627029968.9819
MEM 65.914062 1627029969.0824
MEM 65.914062 1627029969.1828
MEM 65.914062 1627029969.2832
MEM 65.914062 1627029969.3836
MEM 65.914062 1627029969.4839
MEM 65.914062 1627029969.5843
MEM 65.914062 1627029969.6847
MEM 65.914062 1627029969.7851
MEM 65.914062 1627029969.8855
MEM 65.914062 1627029969.9859
MEM 65.914062 1627029970.0869
MEM 65.914062 1627029970.1873
MEM 65.914062 1627029970.2877
MEM 65.914062 1627029970.3881
MEM 65.914062 1627029970.4885
MEM 65.914062 1627029970.5890
MEM 65.914062 1627029970.6893
MEM 65.914062 1627029970.7897
MEM 65.914062 1627029970.8901
MEM 65.914062 1627029970.9904
MEM 65.914062 1627029971.0910
MEM 65.914062 1627029971.1914
MEM 65.914062 1627029971.2917
MEM 65.914062 1627029971.3921
MEM 65.914062 1627029971.4925
MEM 65.914062 1627029971.5929
MEM 65.914062 1627029971.6932
MEM 65.914062 1627029971.7936
MEM 65.914062 1627029971.8939
MEM 65.914062 1627029971.9943
MEM 65.914062 1627029972.0948
MEM 65.914062 1627029972.1951
MEM 65.914062 1627029972.2955
MEM 65.914062 1627029972.3959
MEM 65.914062 1627029972.4963
MEM 65.914062 1627029972.5966
MEM 65.914062 1627029972.6970
MEM 65.914062 1627029972.7974
MEM 65.914062 1627029972.8978
MEM 65.914062 1627029972.9982
MEM 65.914062 1627029973.0986
MEM 65.914062 1627029973.1990
MEM 65.914062 1627029973.3001
MEM 65.914062 1627029973.4005
MEM 65.914062 1627029973.5009
MEM 65.914062 1627029973.6013
MEM 65.914062 1627029973.7016
MEM 65.914062 1627029973.8020
MEM 65.914062 1627029973.9024
MEM 65.914062 1627029974.0030
MEM 65.914062 1627029974.1035
MEM 65.914062 1627029974.2039
MEM 65.914062 1627029974.3043
MEM 65.914062 1627029974.4046
MEM 65.914062 1627029974.5050
MEM 65.914062 1627029974.6056
MEM 65.914062 1627029974.7060
MEM 65.914062 1627029974.8063
MEM 65.914062 1627029974.9067
MEM 65.914062 1627029975.0071
MEM 65.914062 1627029975.1075
MEM 65.914062 1627029975.2079
MEM 65.914062 1627029975.3083
MEM 65.914062 1627029975.4087
MEM 65.914062 1627029975.5091
MEM 65.914062 1627029975.6095
MEM 65.914062 1627029975.7099
MEM 65.914062 1627029975.8102
MEM 65.914062 1627029975.9106
MEM 65.914062 1627029976.0110
MEM 65.914062 1627029976.1114
MEM 65.914062 1627029976.2118
MEM 65.914062 1627029976.3122
MEM 65.914062 1627029976.4127
MEM 65.914062 1627029976.5130
MEM 65.914062 1627029976.6135
MEM 65.914062 1627029976.7138
MEM 65.914062 1627029976.8142
MEM 65.914062 1627029976.9146
MEM 65.914062 1627029977.0150
MEM 65.914062 1627029977.1154
MEM 65.914062 1627029977.2159
MEM 65.914062 1627029977.3163
MEM 65.914062 1627029977.4167
MEM 65.914062 1627029977.5170
MEM 65.914062 1627029977.6176
MEM 65.914062 1627029977.7180
MEM 65.914062 1627029977.8184
MEM 65.914062 1627029977.9187
MEM 65.914062 1627029978.0191
MEM 65.914062 1627029978.1195
MEM 65.914062 1627029978.2199
MEM 65.914062 1627029978.3202
MEM 65.914062 1627029978.4206
MEM 65.914062 1627029978.5210
MEM 65.914062 1627029978.6213
MEM 65.914062 1627029978.7217
MEM 65.914062 1627029978.8221
MEM 65.914062 1627029978.9224
MEM 65.914062 1627029979.0228
MEM 65.914062 1627029979.1232
MEM 65.914062 1627029979.2235
MEM 65.914062 1627029979.3239
MEM 65.914062 1627029979.4244
MEM 65.914062 1627029979.5247
MEM 65.914062 1627029979.6260
MEM 65.914062 1627029979.7265
MEM 65.914062 1627029979.8270
MEM 65.914062 1627029979.9273
MEM 65.914062 1627029980.0277
MEM 65.914062 1627029980.1281
MEM 65.914062 1627029980.2284
MEM 65.914062 1627029980.3289
MEM 65.914062 1627029980.4293
MEM 65.914062 1627029980.5297
MEM 65.914062 1627029980.6302
MEM 65.914062 1627029980.7306
MEM 65.914062 1627029980.8310
MEM 65.914062 1627029980.9314
MEM 65.914062 1627029981.0317
MEM 65.914062 1627029981.1322
MEM 65.914062 1627029981.2326
MEM 65.914062 1627029981.3331
MEM 65.914062 1627029981.4335
MEM 65.914062 1627029981.5339
MEM 65.914062 1627029981.6343
MEM 65.914062 1627029981.7346
MEM 65.914062 1627029981.8350
MEM 65.914062 1627029981.9354
MEM 65.914062 1627029982.0357
MEM 65.914062 1627029982.1361
MEM 65.914062 1627029982.2365
MEM 65.914062 1627029982.3368
MEM 65.914062 1627029982.4372
MEM 65.914062 1627029982.5376
MEM 65.914062 1627029982.6382
MEM 65.914062 1627029982.7386
MEM 65.914062 1627029982.8390
MEM 65.914062 1627029982.9394
MEM 65.914062 1627029983.0398
MEM 65.914062 1627029983.1403
MEM 65.914062 1627029983.2407
MEM 65.914062 1627029983.3411
MEM 65.914062 1627029983.4415
MEM 65.914062 1627029983.5419
MEM 65.914062 1627029983.6424
MEM 65.914062 1627029983.7427
MEM 65.914062 1627029983.8431
MEM 65.914062 1627029983.9435
MEM 65.914062 1627029984.0438
MEM 65.914062 1627029984.1443
MEM 65.914062 1627029984.2447
MEM 65.914062 1627029984.3451
MEM 65.914062 1627029984.4455
MEM 65.914062 1627029984.5459
MEM 65.914062 1627029984.6464
MEM 65.914062 1627029984.7468
MEM 65.914062 1627029984.8472
MEM 65.914062 1627029984.9476
MEM 65.914062 1627029985.0480
MEM 65.914062 1627029985.1485
MEM 65.914062 1627029985.2490
MEM 65.914062 1627029985.3493
MEM 65.914062 1627029985.4497
MEM 65.914062 1627029985.5501
MEM 65.914062 1627029985.6505
MEM 65.914062 1627029985.7510
MEM 65.914062 1627029985.8514
MEM 65.914062 1627029985.9518
MEM 65.914062 1627029986.0522
MEM 65.914062 1627029986.1526
MEM 65.914062 1627029986.2530
MEM 65.914062 1627029986.3534
MEM 65.914062 1627029986.4537
MEM 65.914062 1627029986.5541
MEM 65.914062 1627029986.6545
MEM 65.914062 1627029986.7549
MEM 65.914062 1627029986.8553
MEM 65.914062 1627029986.9557
MEM 65.914062 1627029987.0561
MEM 65.914062 1627029987.1565
MEM 65.914062 1627029987.2568
MEM 65.914062 1627029987.3572
MEM 65.914062 1627029987.4576
MEM 65.914062 1627029987.5580
MEM 65.914062 1627029987.6584
MEM 65.914062 1627029987.7587
MEM 65.914062 1627029987.8591
MEM 65.914062 1627029987.9595
MEM 65.914062 1627029988.0599
MEM 65.914062 1627029988.1603
MEM 65.914062 1627029988.2607
MEM 65.914062 1627029988.3611
MEM 65.914062 1627029988.4614
MEM 65.914062 1627029988.5618
MEM 65.914062 1627029988.6622
MEM 65.914062 1627029988.7626
MEM 65.914062 1627029988.8630
MEM 65.914062 1627029988.9634
MEM 65.914062 1627029989.0637
MEM 65.914062 1627029989.1642
MEM 65.914062 1627029989.2646
MEM 65.914062 1627029989.3651
MEM 65.914062 1627029989.4655
MEM 65.914062 1627029989.5661
MEM 65.914062 1627029989.6665
MEM 65.914062 1627029989.7668
MEM 65.914062 1627029989.8671
MEM 65.914062 1627029989.9675
MEM 65.914062 1627029990.0679
MEM 65.914062 1627029990.1683
MEM 65.914062 1627029990.2688
MEM 65.914062 1627029990.3691
MEM 65.914062 1627029990.4695
MEM 65.914062 1627029990.5698
MEM 65.914062 1627029990.6702
MEM 65.914062 1627029990.7706
MEM 65.914062 1627029990.8710
MEM 65.914062 1627029990.9714
MEM 65.914062 1627029991.0718
MEM 65.914062 1627029991.1721
MEM 65.914062 1627029991.2725
MEM 65.914062 1627029991.3729
MEM 65.914062 1627029991.4732
MEM 65.914062 1627029991.5736
MEM 65.914062 1627029991.6740
MEM 65.914062 1627029991.7743
MEM 65.914062 1627029991.8747
MEM 65.914062 1627029991.9751
MEM 65.914062 1627029992.0754
MEM 65.914062 1627029992.1758
MEM 65.914062 1627029992.2762
MEM 65.914062 1627029992.3765
MEM 65.914062 1627029992.4769
MEM 65.914062 1627029992.5774
MEM 65.914062 1627029992.6779
MEM 65.914062 1627029992.7784
MEM 65.914062 1627029992.8789
MEM 65.914062 1627029992.9794
MEM 65.914062 1627029993.0799
MEM 65.914062 1627029993.1803
MEM 65.914062 1627029993.2807
MEM 65.914062 1627029993.3811
MEM 65.914062 1627029993.4815
MEM 65.914062 1627029993.5819
MEM 65.914062 1627029993.6823
MEM 65.914062 1627029993.7826
MEM 65.914062 1627029993.8830
MEM 65.914062 1627029993.9834
MEM 65.914062 1627029994.0837
MEM 65.914062 1627029994.1841
MEM 65.914062 1627029994.2845
MEM 65.914062 1627029994.3848
MEM 65.914062 1627029994.4852
MEM 65.914062 1627029994.5856
MEM 65.914062 1627029994.6861
MEM 65.914062 1627029994.7865
MEM 65.914062 1627029994.8868
MEM 65.914062 1627029994.9871
MEM 65.914062 1627029995.0875
MEM 65.914062 1627029995.1880
MEM 65.914062 1627029995.2883
MEM 65.914062 1627029995.3887
MEM 65.914062 1627029995.4891
MEM 65.914062 1627029995.5894
MEM 65.914062 1627029995.6899
MEM 65.914062 1627029995.7903
MEM 65.914062 1627029995.8907
MEM 65.914062 1627029995.9912
MEM 65.914062 1627029996.0917
MEM 65.914062 1627029996.1921
MEM 65.914062 1627029996.2926
MEM 65.914062 1627029996.3930
MEM 65.914062 1627029996.4934
MEM 65.914062 1627029996.5937
MEM 65.914062 1627029996.6942
MEM 65.914062 1627029996.7945
MEM 65.914062 1627029996.8949
MEM 65.914062 1627029996.9953
MEM 65.914062 1627029997.0956
MEM 65.914062 1627029997.1960
MEM 65.914062 1627029997.2964
MEM 65.914062 1627029997.3967
MEM 65.914062 1627029997.4972
MEM 65.914062 1627029997.5976
MEM 65.914062 1627029997.6981
MEM 65.914062 1627029997.7985
MEM 65.914062 1627029997.8989
MEM 65.914062 1627029997.9992
MEM 65.914062 1627029998.0996
MEM 65.914062 1627029998.2000
MEM 65.914062 1627029998.3004
MEM 65.914062 1627029998.4008
MEM 65.914062 1627029998.5011
MEM 65.914062 1627029998.6015
MEM 65.914062 1627029998.7019
MEM 65.914062 1627029998.8023
MEM 65.914062 1627029998.9027
MEM 65.914062 1627029999.0031
MEM 65.914062 1627029999.1035
MEM 65.914062 1627029999.2039
MEM 65.914062 1627029999.3043
MEM 65.914062 1627029999.4047
MEM 65.914062 1627029999.5051
MEM 65.914062 1627029999.6055
MEM 65.914062 1627029999.7062
MEM 65.914062 1627029999.8066
MEM 65.914062 1627029999.9070
MEM 65.914062 1627030000.0074
MEM 65.914062 1627030000.1078
MEM 65.914062 1627030000.2083
MEM 65.914062 1627030000.3087
MEM 65.914062 1627030000.4090
MEM 65.914062 1627030000.5094
MEM 65.914062 1627030000.6098
MEM 65.914062 1627030000.7103
MEM 65.914062 1627030000.8106
MEM 65.914062 1627030000.9110
MEM 65.914062 1627030001.0114
MEM 65.914062 1627030001.1118
MEM 65.914062 1627030001.2123
MEM 65.914062 1627030001.3128
MEM 65.914062 1627030001.4132
MEM 65.914062 1627030001.5136
MEM 65.914062 1627030001.6141
MEM 65.914062 1627030001.7145
MEM 65.914062 1627030001.8148
MEM 65.914062 1627030001.9152
MEM 65.914062 1627030002.0156
MEM 65.914062 1627030002.1160
MEM 65.914062 1627030002.2164
MEM 65.914062 1627030002.3168
MEM 65.914062 1627030002.4171
MEM 65.914062 1627030002.5175
MEM 65.914062 1627030002.6179
MEM 65.914062 1627030002.7183
MEM 65.914062 1627030002.8187
MEM 65.914062 1627030002.9191
MEM 65.914062 1627030003.0195
MEM 65.914062 1627030003.1199
MEM 65.914062 1627030003.2203
MEM 65.914062 1627030003.3207
MEM 65.914062 1627030003.4211
MEM 65.914062 1627030003.5215
MEM 65.914062 1627030003.6218
MEM 65.914062 1627030003.7222
MEM 65.914062 1627030003.8226
MEM 65.914062 1627030003.9230
MEM 65.914062 1627030004.0234
MEM 65.914062 1627030004.1238
MEM 65.914062 1627030004.2241
MEM 65.914062 1627030004.3245
MEM 65.914062 1627030004.4249
MEM 65.914062 1627030004.5253
MEM 65.914062 1627030004.6257
MEM 65.914062 1627030004.7260
MEM 65.914062 1627030004.8264
MEM 65.914062 1627030004.9268
MEM 65.914062 1627030005.0271
MEM 65.914062 1627030005.1275
MEM 65.914062 1627030005.2279
MEM 65.914062 1627030005.3283
MEM 65.914062 1627030005.4287
MEM 65.914062 1627030005.5290
MEM 65.914062 1627030005.6294
MEM 65.914062 1627030005.7298
MEM 65.914062 1627030005.8303
MEM 65.914062 1627030005.9306
MEM 65.914062 1627030006.0311
MEM 65.914062 1627030006.1315
MEM 65.914062 1627030006.2321
MEM 65.914062 1627030006.3325
MEM 65.914062 1627030006.4329
MEM 65.914062 1627030006.5333
MEM 65.914062 1627030006.6336
MEM 65.914062 1627030006.7340
MEM 65.914062 1627030006.8344
MEM 65.914062 1627030006.9349
MEM 65.914062 1627030007.0354
MEM 65.914062 1627030007.1358
MEM 65.914062 1627030007.2362
MEM 65.914062 1627030007.3365
MEM 65.914062 1627030007.4369
MEM 65.914062 1627030007.5373
MEM 65.914062 1627030007.6376
MEM 65.914062 1627030007.7380
MEM 65.914062 1627030007.8384
MEM 65.914062 1627030007.9387
MEM 65.914062 1627030008.0391
MEM 65.914062 1627030008.1395
MEM 65.914062 1627030008.2398
MEM 65.914062 1627030008.3402
MEM 65.914062 1627030008.4406
MEM 65.914062 1627030008.5409
MEM 65.914062 1627030008.6413
MEM 65.914062 1627030008.7417
MEM 65.914062 1627030008.8421
MEM 65.914062 1627030008.9425
MEM 65.914062 1627030009.0428
MEM 65.914062 1627030009.1431
MEM 65.914062 1627030009.2435
MEM 65.914062 1627030009.3438
MEM 65.914062 1627030009.4442
MEM 65.914062 1627030009.5447
MEM 65.914062 1627030009.6451
MEM 65.914062 1627030009.7456
MEM 65.914062 1627030009.8460
MEM 65.914062 1627030009.9465
MEM 65.914062 1627030010.0469
MEM 65.914062 1627030010.1473
MEM 65.914062 1627030010.2477
MEM 65.914062 1627030010.3481
MEM 65.914062 1627030010.4484
MEM 65.914062 1627030010.5488
MEM 65.914062 1627030010.6492
MEM 65.914062 1627030010.7496
MEM 65.914062 1627030010.8500
MEM 65.914062 1627030010.9503
MEM 65.914062 1627030011.0507
MEM 65.914062 1627030011.1512
MEM 65.914062 1627030011.2515
MEM 65.914062 1627030011.3520
MEM 65.914062 1627030011.4524
MEM 65.914062 1627030011.5528
MEM 65.914062 1627030011.6532
MEM 65.914062 1627030011.7536
MEM 65.914062 1627030011.8540
MEM 65.914062 1627030011.9544
MEM 65.914062 1627030012.0548
MEM 65.914062 1627030012.1551
MEM 65.914062 1627030012.2556
MEM 65.914062 1627030012.3560
MEM 65.914062 1627030012.4563
MEM 65.914062 1627030012.5567
MEM 65.914062 1627030012.6572
MEM 65.914062 1627030012.7598
MEM 65.914062 1627030012.8602
MEM 65.914062 1627030012.9607
MEM 65.914062 1627030013.0611
MEM 65.914062 1627030013.1614
MEM 65.914062 1627030013.2618
MEM 65.914062 1627030013.3622
MEM 65.914062 1627030013.4626
MEM 65.914062 1627030013.5630
MEM 65.914062 1627030013.6633
MEM 65.914062 1627030013.7637
MEM 65.914062 1627030013.8640
MEM 65.914062 1627030013.9644
MEM 65.914062 1627030014.0648
MEM 65.914062 1627030014.1651
MEM 65.914062 1627030014.2655
MEM 65.914062 1627030014.3659
MEM 65.914062 1627030014.4662
MEM 65.914062 1627030014.5666
MEM 65.914062 1627030014.6670
MEM 65.914062 1627030014.7673
MEM 65.914062 1627030014.8677
MEM 65.914062 1627030014.9681
MEM 65.914062 1627030015.0685
MEM 65.914062 1627030015.1688
MEM 65.914062 1627030015.2692
MEM 65.914062 1627030015.3695
MEM 65.914062 1627030015.4699
MEM 65.914062 1627030015.5703
MEM 65.914062 1627030015.6707
MEM 65.914062 1627030015.7711
MEM 65.914062 1627030015.8715
MEM 65.914062 1627030015.9719
MEM 65.914062 1627030016.0723
MEM 65.914062 1627030016.1727
MEM 65.914062 1627030016.2731
MEM 65.914062 1627030016.3735
MEM 65.914062 1627030016.4740
MEM 65.914062 1627030016.5744
MEM 65.914062 1627030016.6747
MEM 65.914062 1627030016.7751
MEM 65.914062 1627030016.8755
MEM 65.914062 1627030016.9759
MEM 65.914062 1627030017.0763
MEM 65.914062 1627030017.1767
MEM 65.914062 1627030017.2771
MEM 65.914062 1627030017.3775
MEM 65.914062 1627030017.4779
MEM 65.914062 1627030017.5783
MEM 65.914062 1627030017.6787
MEM 65.914062 1627030017.7792
MEM 65.914062 1627030017.8796
MEM 65.914062 1627030017.9800
MEM 65.914062 1627030018.0804
MEM 65.914062 1627030018.1808
MEM 65.914062 1627030018.2814
MEM 65.914062 1627030018.3818
MEM 65.914062 1627030018.4822
MEM 65.914062 1627030018.5825
MEM 65.914062 1627030018.6829
MEM 65.914062 1627030018.7834
MEM 65.914062 1627030018.8837
MEM 65.914062 1627030018.9841
MEM 65.914062 1627030019.0845
MEM 65.914062 1627030019.1850
MEM 65.914062 1627030019.2856
MEM 65.914062 1627030019.3860
MEM 65.914062 1627030019.4863
MEM 65.914062 1627030019.5867
MEM 65.914062 1627030019.6871
MEM 65.914062 1627030019.7876
MEM 65.914062 1627030019.8880
MEM 65.914062 1627030019.9883
MEM 65.914062 1627030020.0887
MEM 65.914062 1627030020.1891
MEM 65.914062 1627030020.2895
MEM 65.914062 1627030020.3899
MEM 65.914062 1627030020.4903
MEM 65.914062 1627030020.5906
MEM 65.914062 1627030020.6910
MEM 65.914062 1627030020.7914
MEM 65.914062 1627030020.8918
MEM 65.914062 1627030020.9922
MEM 65.914062 1627030021.0926
MEM 65.914062 1627030021.1929
MEM 65.914062 1627030021.2934
MEM 65.914062 1627030021.3937
MEM 65.914062 1627030021.4941
MEM 65.914062 1627030021.5945
MEM 65.914062 1627030021.6949
MEM 65.914062 1627030021.7954
MEM 65.914062 1627030021.8958
MEM 65.914062 1627030021.9962
MEM 65.914062 1627030022.0965
MEM 65.914062 1627030022.1969
MEM 65.914062 1627030022.2973
MEM 65.914062 1627030022.3977
MEM 65.914062 1627030022.4981
MEM 65.914062 1627030022.5985
MEM 65.914062 1627030022.6990
MEM 65.914062 1627030022.7994
MEM 65.914062 1627030022.8998
MEM 65.914062 1627030023.0002
MEM 65.914062 1627030023.1007
MEM 65.914062 1627030023.2010
MEM 65.914062 1627030023.3014
MEM 65.914062 1627030023.4018
MEM 65.914062 1627030023.5021
MEM 65.914062 1627030023.6025
MEM 65.914062 1627030023.7029
MEM 65.914062 1627030023.8033
MEM 65.914062 1627030023.9036
MEM 65.914062 1627030024.0040
MEM 65.914062 1627030024.1044
MEM 65.914062 1627030024.2047
MEM 65.914062 1627030024.3052
MEM 65.914062 1627030024.4055
MEM 65.914062 1627030024.5059
MEM 65.914062 1627030024.6062
MEM 65.914062 1627030024.7072
MEM 65.914062 1627030024.8081
MEM 65.914062 1627030024.9085
MEM 65.914062 1627030025.0089
MEM 65.914062 1627030025.1093
MEM 65.914062 1627030025.2096
MEM 65.914062 1627030025.3102
MEM 65.914062 1627030025.4106
MEM 65.914062 1627030025.5110
MEM 65.914062 1627030025.6114
MEM 65.914062 1627030025.7118
MEM 65.914062 1627030025.8201
MEM 65.914062 1627030025.9205
MEM 65.914062 1627030026.0210
MEM 65.914062 1627030026.1220
MEM 65.914062 1627030026.2224
MEM 65.914062 1627030026.3232
MEM 65.914062 1627030026.4241
MEM 65.914062 1627030026.5245
MEM 65.914062 1627030026.6249
MEM 65.914062 1627030026.7255
MEM 65.914062 1627030026.8258
MEM 65.914062 1627030026.9262
MEM 65.914062 1627030027.0266
MEM 65.914062 1627030027.1272
MEM 65.914062 1627030027.2277
MEM 65.914062 1627030027.3281
MEM 65.914062 1627030027.4285
MEM 65.914062 1627030027.5289
MEM 65.914062 1627030027.6294
MEM 65.914062 1627030027.7298
MEM 65.914062 1627030027.8301
MEM 65.914062 1627030027.9305
MEM 65.914062 1627030028.0309
MEM 65.914062 1627030028.1312
MEM 65.914062 1627030028.2316
MEM 65.914062 1627030028.3320
MEM 65.914062 1627030028.4323
MEM 65.914062 1627030028.5327
MEM 65.914062 1627030028.6331
MEM 65.914062 1627030028.7334
MEM 65.914062 1627030028.8339
MEM 65.914062 1627030028.9343
MEM 65.914062 1627030029.0347
MEM 65.914062 1627030029.1351
MEM 65.914062 1627030029.2355
MEM 65.914062 1627030029.3359
MEM 65.914062 1627030029.4363
MEM 65.914062 1627030029.5367
MEM 65.914062 1627030029.6373
MEM 65.914062 1627030029.7377
MEM 65.914062 1627030029.8385
MEM 65.914062 1627030029.9390
MEM 65.914062 1627030030.0393
MEM 65.914062 1627030030.1401
MEM 65.914062 1627030030.2405
MEM 65.914062 1627030030.3409
MEM 65.914062 1627030030.4413
MEM 65.914062 1627030030.5417
MEM 65.914062 1627030030.6421
MEM 65.914062 1627030030.7424
MEM 65.914062 1627030030.8428
MEM 65.914062 1627030030.9432
MEM 65.914062 1627030031.0436
MEM 65.914062 1627030031.1440
MEM 65.914062 1627030031.2444
MEM 65.914062 1627030031.3449
MEM 65.914062 1627030031.4453
MEM 65.914062 1627030031.5456
MEM 65.914062 1627030031.6460
MEM 65.914062 1627030031.7464
MEM 65.914062 1627030031.8470
MEM 65.914062 1627030031.9473
MEM 65.914062 1627030032.0477
MEM 65.914062 1627030032.1481
MEM 65.914062 1627030032.2484
MEM 65.914062 1627030032.3488
MEM 65.914062 1627030032.4492
MEM 65.914062 1627030032.5496
MEM 65.914062 1627030032.6501
MEM 65.914062 1627030032.7508
MEM 65.914062 1627030032.8513
MEM 65.914062 1627030032.9517
MEM 65.914062 1627030033.0520
MEM 65.914062 1627030033.1524
MEM 65.914062 1627030033.2528
MEM 65.914062 1627030033.3532
MEM 65.914062 1627030033.4536
MEM 65.914062 1627030033.5539
MEM 65.914062 1627030033.6543
MEM 65.914062 1627030033.7547
MEM 65.914062 1627030033.8551
MEM 65.914062 1627030033.9555
MEM 65.914062 1627030034.0558
MEM 65.914062 1627030034.1562
MEM 65.914062 1627030034.2566
MEM 65.914062 1627030034.3570
MEM 65.914062 1627030034.4574
MEM 65.914062 1627030034.5578
MEM 65.914062 1627030034.6581
MEM 65.914062 1627030034.7585
MEM 65.914062 1627030034.8589
MEM 65.914062 1627030034.9593
MEM 65.914062 1627030035.0597
MEM 65.914062 1627030035.1601
MEM 65.914062 1627030035.2606
MEM 65.914062 1627030035.3610
MEM 65.914062 1627030035.4613
MEM 65.914062 1627030035.5617
MEM 65.914062 1627030035.6621
MEM 65.914062 1627030035.7625
MEM 65.914062 1627030035.8629
MEM 65.914062 1627030035.9633
MEM 65.914062 1627030036.0638
MEM 65.914062 1627030036.1642
MEM 65.914062 1627030036.2645
MEM 65.914062 1627030036.3649
MEM 65.914062 1627030036.4654
MEM 65.914062 1627030036.5657
MEM 65.914062 1627030036.6661
MEM 65.914062 1627030036.7665
MEM 65.914062 1627030036.8669
MEM 65.914062 1627030036.9674
MEM 65.914062 1627030037.0678
MEM 65.914062 1627030037.1682
MEM 65.914062 1627030037.2686
MEM 65.914062 1627030037.3690
MEM 65.914062 1627030037.4694
MEM 65.914062 1627030037.5698
MEM 65.914062 1627030037.6701
MEM 65.914062 1627030037.7706
MEM 65.914062 1627030037.8710
MEM 65.914062 1627030037.9715
MEM 65.914062 1627030038.0718
MEM 65.914062 1627030038.1722
MEM 65.914062 1627030038.2726
MEM 65.914062 1627030038.3730
MEM 65.914062 1627030038.4734
MEM 65.914062 1627030038.5737
MEM 65.914062 1627030038.6741
MEM 65.914062 1627030038.7745
MEM 65.914062 1627030038.8749
MEM 65.914062 1627030038.9753
MEM 65.914062 1627030039.0757
MEM 65.914062 1627030039.1761
MEM 65.914062 1627030039.2768
MEM 65.914062 1627030039.3772
MEM 65.914062 1627030039.4775
MEM 65.914062 1627030039.5779
MEM 65.914062 1627030039.6783
MEM 65.914062 1627030039.7787
MEM 65.914062 1627030039.8791
MEM 65.914062 1627030039.9795
MEM 65.914062 1627030040.0799
MEM 65.914062 1627030040.1802
MEM 65.914062 1627030040.2806
MEM 65.914062 1627030040.3810
MEM 65.914062 1627030040.4814
MEM 65.914062 1627030040.5818
MEM 65.914062 1627030040.6822
MEM 65.914062 1627030040.7825
MEM 65.914062 1627030040.8830
MEM 65.914062 1627030040.9833
MEM 65.914062 1627030041.0837
MEM 65.914062 1627030041.1841
MEM 65.914062 1627030041.2845
MEM 65.914062 1627030041.3848
MEM 65.914062 1627030041.4852
MEM 65.914062 1627030041.5856
MEM 65.914062 1627030041.6860
MEM 65.914062 1627030041.7863
MEM 65.914062 1627030041.8867
MEM 65.914062 1627030041.9871
MEM 65.914062 1627030042.0876
MEM 65.914062 1627030042.1880
MEM 65.914062 1627030042.2884
MEM 65.914062 1627030042.3888
MEM 65.914062 1627030042.4892
MEM 65.914062 1627030042.5896
MEM 65.914062 1627030042.6900
MEM 65.914062 1627030042.7904
MEM 65.914062 1627030042.8907
MEM 65.914062 1627030042.9911
MEM 65.914062 1627030043.0915
MEM 65.914062 1627030043.1918
MEM 65.914062 1627030043.2922
MEM 65.914062 1627030043.3927
MEM 65.914062 1627030043.4931
MEM 65.914062 1627030043.5936
MEM 65.914062 1627030043.6940
MEM 65.914062 1627030043.7943
MEM 65.914062 1627030043.8947
MEM 65.914062 1627030043.9951
MEM 65.914062 1627030044.0954
MEM 65.914062 1627030044.1958
MEM 65.914062 1627030044.2961
MEM 65.914062 1627030044.3965
MEM 65.914062 1627030044.4969
MEM 65.914062 1627030044.5972
MEM 65.914062 1627030044.6976
MEM 65.914062 1627030044.7980
MEM 65.914062 1627030044.8983
MEM 65.914062 1627030044.9987
MEM 65.914062 1627030045.0991
MEM 65.914062 1627030045.1994
MEM 65.914062 1627030045.2998
MEM 65.914062 1627030045.4002
MEM 65.914062 1627030045.5005
MEM 65.914062 1627030045.6010
MEM 65.914062 1627030045.7014
MEM 65.914062 1627030045.8019
MEM 65.914062 1627030045.9023
MEM 65.914062 1627030046.0027
MEM 65.914062 1627030046.1030
MEM 65.914062 1627030046.2034
MEM 65.914062 1627030046.3038
MEM 65.914062 1627030046.4041
MEM 65.914062 1627030046.5045
MEM 65.914062 1627030046.6049
MEM 65.914062 1627030046.7052
MEM 65.914062 1627030046.8056
MEM 65.914062 1627030046.9060
MEM 65.914062 1627030047.0063
MEM 65.914062 1627030047.1067
MEM 65.914062 1627030047.2072
MEM 65.914062 1627030047.3076
MEM 65.914062 1627030047.4079
MEM 65.914062 1627030047.5083
MEM 65.914062 1627030047.6087
MEM 65.914062 1627030047.7090
MEM 65.914062 1627030047.8094
MEM 65.914062 1627030047.9097
MEM 65.914062 1627030048.0101
MEM 65.914062 1627030048.1105
MEM 65.914062 1627030048.2108
MEM 65.914062 1627030048.3111
MEM 65.914062 1627030048.4115
MEM 65.914062 1627030048.5118
MEM 65.914062 1627030048.6122
MEM 65.914062 1627030048.7126
MEM 65.914062 1627030048.8129
MEM 65.914062 1627030048.9134
